bpm	107
7	0.075	1	0	5	0	0	0	
7	0.150	0	1	0	5	0	0	
7	0.150	1	0	5	0	0	0	
7	0.075	0	1	0	5	0	0	
7	0.075	1	0	5	0	0	0	
7	0.150	0	1	0	5	0	0	
7	0.150	1	0	5	0	0	0	
7	0.150	0	1	0	5	0	0	
7	0.150	4	0	5	0	0	0	
7	0.075	0	4	0	5	0	0	
7	0.075	4	0	5	0	0	0	
7	0.150	0	4	0	5	0	0	
7	0.150	3	0	5	0	0	0	
7	0.075	0	3	0	5	0	0	
7	0.075	3	0	5	0	0	0	
7	0.150	0	3	0	5	0	0	
7	0.150	2	0	5	0	0	0	
7	0.150	0	2	0	5	0	0	
8	0.150	2	0	5	0	1	0	
8	0.150	0	2	0	5	0	0	
8	0.150	2	0	5	0	0	0	
8	0.150	0	0	0	0	1	0	
8	0.100	0	1	0	5	0	0	
8	0.050	1	0	5	0	0	0	
8	0.150	0	0	0	0	1	0	
8	0.150	2	0	5	0	0	0	
8	0.150	0	2	0	5	0	0	
8	0.150	2	0	5	0	1	0	
8	0.150	0	2	0	5	0	0	
8	0.150	2	0	5	0	0	0	
8	0.150	0	0	0	0	1	0	
8	0.100	0	1	0	5	0	0	
8	0.050	1	0	5	0	0	0	
8	0.150	0	1	0	5	1	0	
8	0.150	4	0	5	0	0	0	
8	0.150	0	4	0	5	0	0	
9	0.150	0	0	0	0	1	0	
9	0.150	0	4	0	5	0	0	
9	0.150	4	0	5	0	0	0	
9	0.150	0	0	0	0	1	0	
9	0.150	0	1	0	5	0	0	
9	0.150	0	0	0	0	1	0	
9	0.150	3	0	5	0	0	0	
9	0.150	0	3	0	5	0	0	
9	0.150	0	0	0	0	1	0	
9	0.150	2	0	5	0	0	0	
9	0.150	0	2	0	5	0	0	
9	0.150	0	0	0	0	1	0	
9	0.150	7	1	5	5	1	0	
10	0.600	0	0	0	0	0	0	
10	0.600	0	0	0	0	0	1	
10	0.600	5	0	5	0	0	1	
10	0.600	5	0	5	0	0	1	`
11	0.600	7	0	5	0	1	1	
11	0.300	2	5	5	5	0	1	
11	0.300	0	0	0	0	1	1	
11	0.300	2	5	5	5	0	1	
11	0.300	0	0	0	0	1	1	
11	0.300	2	5	5	5	0	1	
11	0.150	2	0	5	0	0	1	
11	0.150	0	0	0	0	1	1	
11	0.150	2	0	5	0	0	1	
11	0.150	2	5	5	5	0	1	
